Time,ECG,Stethoscope
16.75,-0.180874,-0.0103809
16.755,-0.179093,-0.00726984
16.76,-0.176496,-0.00388707
16.765,-0.174163,-0.000838246
16.77,-0.172791,-0.00179024
16.775,-0.172169,-0.00226957
16.78,-0.172082,-0.00239618
16.785,-0.172922,-0.00296462
16.79,-0.174649,-0.00327019
16.795,-0.176008,-0.0042361
16.8,-0.176277,-0.000694799
16.805,-0.176667,-0.00283811
16.81,-0.178417,-0.00275238
16.815,-0.180614,-0.00393629
16.82,-0.182219,-0.00494386
16.825,-0.183732,-0.00401545
16.83,-0.185905,-0.00455952
16.835,-0.188453,-0.00396447
16.84,-0.190463,-0.000237943
16.845,-0.192003,-0.00167085
16.85,-0.193403,-0.00405289
16.855,-0.193761,-0.00472768
16.86,-0.192831,-0.00590418
16.865,-0.192067,-0.00480632
16.87,-0.192761,-0.00482097
16.875,-0.194277,-0.00234262
16.88,-0.19497,-0.00292631
16.885,-0.194576,-0.00285878
16.89,-0.194109,-0.00115328
16.895,-0.194187,-0.00100171
16.9,-0.195001,0.000477073
16.905,-0.196834,-0.00270071
16.91,-0.199367,-0.00237221
16.915,-0.200828,-0.00522128
16.92,-0.199916,-0.00544334
16.925,-0.19797,-0.0043599
16.93,-0.196968,-0.00318269
16.935,-0.196934,-0.00172515
16.94,-0.196686,-0.00106198
16.945,-0.19585,-0.00142955
16.95,-0.194744,-0.00396201
16.955,-0.192932,-0.00685426
16.96,-0.189739,-0.00555324
16.965,-0.185813,-0.00255833
16.97,-0.182413,-0.00185237
16.975,-0.179371,-0.00293028
16.98,-0.176023,-0.00499004
16.985,-0.172594,-0.00329474
16.99,-0.169961,-0.00473611
16.995,-0.167599,-0.00344364
17,-0.164112,-0.0039373
17.005,-0.159472,-0.000778676
17.01,-0.154368,1.54E-05
17.015,-0.148764,-0.00218422
17.02,-0.142902,-0.00288521
17.025,-0.138627,-0.00603283
17.03,-0.136734,-0.00496703
17.035,-0.135185,-0.00376749
17.04,-0.131991,-0.00294755
17.045,-0.127552,-0.0053993
17.05,-0.123148,-0.00506153
17.055,-0.119127,-0.00332668
17.06,-0.115474,-0.00208148
17.065,-0.11261,-0.000459725
17.07,-0.11039,0.000149655
17.075,-0.107139,-0.00302215
17.08,-0.101829,-0.00431417
17.085,-0.0960539,-0.00195244
17.09,-0.0908687,-0.00144752
17.095,-0.0849919,-0.0021345
17.1,-0.076179,-0.00471503
17.105,-0.0631433,-0.00168697
17.11,-0.0464628,-0.00203364
17.115,-0.0281102,-0.00366998
17.12,-0.00984243,-0.00753752
17.125,0.00872944,-0.00521852
17.13,0.0301765,-0.00684965
17.135,0.0582555,-0.00890864
17.14,0.094385,-0.00178274
17.145,0.134953,-0.00369205
17.15,0.171875,-0.00107854
17.155,0.198807,0.00180717
17.16,0.215428,-0.00242483
17.165,0.222066,-0.000749467
17.17,0.217779,-1.89E-05
17.175,0.201001,-0.000506792
17.18,0.171221,-0.00495799
17.185,0.130834,-0.00555476
17.19,0.085938,-0.0065297
17.195,0.0447212,-0.00588026
17.2,0.0126884,-0.00632325
17.205,-0.00955505,-0.000127869
17.21,-0.0248764,0.00236351
17.215,-0.0360667,-0.000264006
17.22,-0.0449911,-0.00513721
17.225,-0.0535477,-0.00718136
17.23,-0.0625289,-0.00459693
17.235,-0.0703503,-0.00229589
17.24,-0.0752102,-0.00355063
17.245,-0.0770392,-0.00274062
17.25,-0.0769911,-0.00099147
17.255,-0.0754966,0.00195622
17.26,-0.0727482,-0.00344773
17.265,-0.0705189,-0.00398385
17.27,-0.0694618,-0.00539825
17.275,-0.0682737,-0.00947825
17.28,-0.0695547,-0.00733886
17.285,-0.0809025,-0.00354066
17.29,-0.0955147,-0.00167614
17.295,-0.0772279,-0.00612024
17.3,0.0243686,-0.00949433
17.305,0.253884,-0.00978869
17.31,0.60479,-0.00408384
17.315,0.987353,0.00296995
17.32,1.27878,0.00753639
17.325,1.3966,0.0189395
17.33,1.33107,0.0092294
17.335,1.13615,-0.00178403
17.34,0.890972,0.000223794
17.345,0.660722,-0.0119441
17.35,0.479734,-0.0371974
17.355,0.354896,-0.0268577
17.36,0.276255,0.00065836
17.365,0.22747,0.00838054
17.37,0.195182,0.0152792
17.375,0.173184,0.0123136
17.38,0.158737,-0.0120878
17.385,0.148952,-0.0170949
17.39,0.14187,-0.0171404
17.395,0.137582,-0.00444581
17.4,0.13631,0.012287
17.405,0.137194,0.0132128
17.41,0.139847,-0.00283819
17.415,0.145313,-0.0108561
17.42,0.154157,-0.00349775
17.425,0.164975,-0.00419715
17.43,0.176123,-0.00226295
17.435,0.187287,-0.00270083
17.44,0.198924,-0.00161388
17.445,0.210713,-0.00283455
17.45,0.222375,-0.00681386
17.455,0.235666,-0.00792196
17.46,0.252405,-0.00793333
17.465,0.271428,-0.00571209
17.47,0.291513,-0.00345817
17.475,0.312853,-7.55E-05
17.48,0.335874,0.00197381
17.485,0.35995,0.0024958
17.49,0.384175,0.000150207
17.495,0.40839,-0.00756489
17.5,0.432146,-0.00940327
17.505,0.454555,-0.00919401
17.51,0.475209,-0.00481759
17.515,0.493355,-0.000775392
17.52,0.507574,-0.00100032
17.525,0.516336,-0.00109795
17.53,0.518587,-0.00409184
17.535,0.51367,-0.00253365
17.54,0.500878,-0.00155865
17.545,0.478966,-0.00259309
17.55,0.447763,-0.000156886
17.555,0.409546,0.00119868
17.56,0.367488,-0.00198108
17.565,0.323666,-0.00519114
17.57,0.279695,-0.00683023
17.575,0.237949,-0.00563251
17.58,0.201072,-0.00450604
17.585,0.169935,-0.0029608
17.59,0.144124,-0.00147712
17.595,0.123487,-0.00486049
17.6,0.108226,-0.00488719
17.605,0.0973376,-0.00359653
17.61,0.0892681,-0.00595655
17.615,0.0833826,-0.0031836
17.62,0.079402,-0.00465957
17.625,0.0759023,-0.00172805
17.63,0.0718688,0.000738531
17.635,0.0687547,0.000967669
17.64,0.0680177,0.00349787
17.645,0.0689814,0.00407907
17.65,0.0700276,-0.0247181
17.655,0.0716369,-0.0201596
17.66,0.0746069,0.0122126
17.665,0.0779197,0.0014783
17.67,0.0804952,-0.00302529
17.675,0.0834035,-0.000765065
17.68,0.0878537,0.00200643
17.685,0.0928302,-0.00255666
17.69,0.0969228,-0.00697861
17.695,0.10073,-0.00264073
17.7,0.104743,-0.000368587
17.705,0.107977,-0.00388581
17.71,0.10977,-0.0082142
17.715,0.111455,-0.00948232
17.72,0.114329,-0.00699966
17.725,0.117481,-0.00218924
17.73,0.119716,-0.000600334
17.735,0.120721,-0.000111987
17.74,0.121319,-0.0012635
17.745,0.12154,-0.00215091
17.75,0.121062,-0.00218798
17.755,0.12089,-0.00311171
17.76,0.121923,-0.0052246
17.765,0.123594,-0.00591943
17.77,0.125339,-0.00374604
17.775,0.127448,-0.00342334
17.78,0.130406,-0.00319546
17.785,0.133353,-0.000369489
17.79,0.135094,-0.00206012
17.795,0.135955,-0.00628137
17.8,0.1364,-0.00455152
17.805,0.136162,-0.00401489
17.81,0.135276,-0.00185996
17.815,0.13482,-0.0021129
17.82,0.134629,-0.00221394
17.825,0.133125,-0.00128823
17.83,0.129988,-0.000289987
17.835,0.127044,-0.00351698
17.84,0.125713,-0.00655152
17.845,0.124963,-0.00549436
17.85,0.123341,-0.00334691
17.855,0.121636,-0.00242806
17.86,0.121436,0.00207731
17.865,0.12263,-0.00168293
17.87,0.124088,-0.00602671
17.875,0.126429,-0.00749632
17.88,0.130251,-0.00442807
17.885,0.134069,-0.00388813
17.89,0.136395,-0.00184857
17.895,0.137527,-0.000332276
17.9,0.137963,0.000164666
17.905,0.137601,-0.0026381
17.91,0.136448,-0.00633279
17.915,0.136159,-0.00372386
17.92,0.138485,-0.000892775
17.925,0.142435,-0.00177169
17.93,0.146064,-0.00246436
17.935,0.148788,-0.00356592
17.94,0.15022,-0.00618892
17.945,0.149154,-0.00733025
17.95,0.145417,-0.00277252
17.955,0.140889,-0.003347
17.96,0.137222,-0.00169799
17.965,0.134666,-0.000743687
17.97,0.13273,-0.00252749
17.975,0.131833,-0.00851046
17.98,0.132482,-0.0110191
17.985,0.134017,-0.00674581
17.99,0.135408,0.00244193
17.995,0.136295,0.00396901
18,0.137358,0.00195771
18.005,0.139408,0.000658805
18.01,0.143157,-0.00346515
18.015,0.15069,-0.00589932
18.02,0.163048,-0.00735118
18.025,0.17694,-0.0055708
18.03,0.189258,-0.00771882
18.035,0.201741,-0.00539769
18.04,0.218129,0.000210084
18.045,0.240872,-0.000909199
18.05,0.26999,-0.00113184
18.055,0.302786,-0.0053071
18.06,0.333435,-0.00353985
18.065,0.355601,-0.00206462
18.07,0.36648,-0.00705404
18.075,0.366694,-0.00471082
18.08,0.357359,-0.00278197
18.085,0.337319,-0.000470052
18.09,0.304909,0.000639801
18.095,0.262981,0.0015371
18.1,0.218104,-0.00161721
18.105,0.17616,-0.00703702
18.11,0.140787,-0.00604694
18.115,0.113699,-0.000707595
18.12,0.0945086,-0.0038979
18.125,0.0802935,-0.00152398
18.13,0.0679601,-0.000835012
18.135,0.0567101,-0.0047178
18.14,0.0465791,-0.00735021
18.145,0.0369221,-0.00715958
18.15,0.0277149,-0.00827985
18.155,0.0201178,-0.00452217
18.16,0.0144808,0.000914375
18.165,0.0100555,0.00333993
18.17,0.00608851,-0.000853846
18.175,0.00343778,-0.00394121
18.18,0.00316216,-0.00690145
18.185,0.00191456,-0.00572356
18.19,-0.00971014,-0.00488301
18.195,-0.038813,-0.00292858
18.2,-0.0725524,-0.000322922
18.205,-0.0711931,-0.000826875
18.21,0.0189272,-0.00290856
18.215,0.249352,-0.00591004
18.22,0.616327,-0.00760696
18.225,1.02107,-0.0108342
18.23,1.32686,-0.00332638
18.235,1.44596,0.00966945
18.24,1.37218,0.00780092
18.245,1.16448,0.00181155
18.25,0.904561,0.00627954
18.255,0.660103,0.00164335
18.26,0.467922,-0.0264767
18.265,0.333413,-0.0289998
18.27,0.244306,-0.0175548
18.275,0.186208,0.00340998
18.28,0.14812,0.0240853
18.285,0.121707,0.0232057
18.29,0.101553,-0.00727923
18.295,0.0863021,-0.0248434
18.3,0.0763293,-0.0113111
18.305,0.0697087,0.00811114
18.31,0.0649282,0.00216081
18.315,0.0628287,-0.0067277
18.32,0.0639087,-0.00217624
18.325,0.0665021,-6.02E-05
18.33,0.0687038,-0.000637279
18.335,0.0706534,-0.00349522
18.34,0.0740546,-0.0073173
18.345,0.0791154,-0.00668395
18.35,0.084962,-0.00662327
18.355,0.0917517,-0.00587304
18.36,0.100238,-0.00539832
18.365,0.109711,-0.00730718
18.37,0.119428,-0.00887083
18.375,0.130271,-0.00638999
18.38,0.142926,-0.00456801
18.385,0.156734,-0.000260471
18.39,0.171864,0.00379544
18.395,0.189438,0.00132301
18.4,0.208591,0.00170092
18.405,0.226102,0.00137455
18.41,0.239863,-0.00181966
18.415,0.250573,-0.00577185
18.42,0.259763,-0.005227
18.425,0.266939,-0.00375726
18.43,0.270131,-0.00415526
18.435,0.268541,-0.0018781
18.44,0.261848,-0.0033304
18.445,0.248668,-0.00761459
18.45,0.227918,-0.00815328
18.455,0.200459,-0.00257213
18.46,0.167763,-0.000454108
18.465,0.129816,-0.000687581
18.47,0.0863143,0.00149304
18.475,0.0401375,-0.00139047
18.48,-0.00378582,-0.00516947
18.485,-0.0436136,-0.00652992
18.49,-0.0794869,-0.00609549
18.495,-0.109627,-0.00548421
18.5,-0.132725,-0.00752223
18.505,-0.150747,-0.00118999
18.51,-0.16658,0.0022273
18.515,-0.180621,-0.0020123
18.52,-0.192666,-0.00633734
18.525,-0.203031,-0.00500644
18.53,-0.212653,-0.00339803
18.535,-0.221581,-0.00480295
18.54,-0.228893,-0.00136896
18.545,-0.234952,0.00706466
18.55,-0.241086,0.00300337
18.555,-0.246998,-0.0332488
18.56,-0.252022,-0.00216839
18.565,-0.257121,0.0109482
18.57,-0.263155,0.00305854
18.575,-0.268731,0.00174292
18.58,-0.2718,0.00191856
18.585,-0.272784,-0.00865234
18.59,-0.273737,-0.00639846
18.595,-0.275129,-0.00161502
18.6,-0.275677,-0.00813584
18.605,-0.275318,-0.00384369
18.61,-0.275686,0.000105289
18.615,-0.277029,-0.004894
18.62,-0.278695,-0.00634067
18.625,-0.281446,-0.00836795
18.63,-0.285708,-0.009129
18.635,-0.289136,-0.00540071
18.64,-0.289706,0.000935198
18.645,-0.289404,0.003411
18.65,-0.290838,0.00220836
18.655,-0.293451,0.00050403
18.66,-0.295674,0.000132581
18.665,-0.297344,-0.00333183
18.67,-0.299119,-0.00640927
18.675,-0.301033,-0.00652271
18.68,-0.303637,-0.00746287
18.685,-0.307589,-0.00556305
18.69,-0.312184,-0.00152771
18.695,-0.315741,-0.00281399
18.7,-0.317514,-0.000667004
18.705,-0.318515,-0.00164508
18.71,-0.319739,-0.00492512
18.715,-0.321244,-0.00859643
18.72,-0.322605,-0.00635921
18.725,-0.323583,-0.00055175
18.73,-0.324314,-0.00114175
18.735,-0.324549,-0.00174366
18.74,-0.323927,0.00062229
18.745,-0.323338,0.00147715
18.75,-0.324223,-0.000984484
18.755,-0.325946,-0.00781611
18.76,-0.32681,-0.0115734
18.765,-0.32673,-0.00654076
18.77,-0.326168,-0.000676754
18.775,-0.324473,-0.00167051
18.78,-0.321386,-0.00269488
18.785,-0.319055,0.00159922
18.79,-0.319263,0.00177494
18.795,-0.321145,-9.79E-05
18.8,-0.322495,-0.00366016
18.805,-0.323265,-0.00842461
18.81,-0.324472,-0.00620873
18.815,-0.324983,-0.00556005
18.82,-0.323148,-0.00156792
18.825,-0.320393,-0.000145079
18.83,-0.319749,-0.00104469
18.835,-0.321487,-0.00285305
18.84,-0.32362,-0.00321322
18.845,-0.324803,-0.00836874
18.85,-0.325197,-0.0126338
18.855,-0.324237,-0.00757255
18.86,-0.32059,0.00036794
18.865,-0.313413,0.00274677
18.87,-0.302162,0.000538229
18.875,-0.286564,0.00206494
18.88,-0.268485,0.00233097
18.885,-0.252372,-0.00300713
18.89,-0.239201,-0.00498881
18.895,-0.224157,-0.00652357
18.9,-0.202107,-0.0104329
18.905,-0.172011,-0.00828334
18.91,-0.137315,-0.0039483
18.915,-0.103983,-0.00145603
18.92,-0.0781093,-0.00157299
18.925,-0.0636082,-0.00293854
18.93,-0.0612629,-0.00256393
18.935,-0.0692044,0.00115927
18.94,-0.0866882,0.000494792
18.945,-0.115667,-0.00187258
18.95,-0.155343,-0.00222191
18.955,-0.199915,-0.00557847
18.96,-0.242085,-0.00751315
18.965,-0.276956,-0.00746707
18.97,-0.303585,-0.00707503
18.975,-0.32256,-0.0023574
18.98,-0.335339,-0.00185188
18.985,-0.344247,-0.00456262
18.99,-0.351434,-0.00402846
18.995,-0.357504,-0.00163954
19,-0.363017,0.00127257
19.005,-0.369091,0.00182614
19.01,-0.375535,-0.00229573
19.015,-0.380051,-0.00149959
19.02,-0.381098,-0.00618951
19.025,-0.379798,-0.00757555
19.03,-0.377683,-0.00728563
19.035,-0.374344,-0.0040742
19.04,-0.369178,-0.00242371
19.045,-0.365737,-0.000189773
19.05,-0.372701,-0.0019385
19.055,-0.393183,-0.00222897
19.06,-0.404982,-0.0020381
19.065,-0.363122,-0.00591657
19.07,-0.214849,-0.00843181
19.075,0.0755477,-0.00551319
19.08,0.469112,-0.00418794
19.085,0.846926,-0.00120736
19.09,1.0868,0.00803587
19.095,1.13182,0.0138361
19.1,1.00254,0.00188369
19.105,0.771272,-0.00466487
19.11,0.51702,-0.00569497
19.115,0.295653,-0.0309837
19.12,0.131432,-0.0275001
19.125,0.0229286,-0.00897818
19.13,-0.0436595,-0.00156314
19.135,-0.0823684,0.0238062
19.14,-0.104048,0.0286147
19.145,-0.117003,0.00792981
19.15,-0.125732,-0.0275173
19.155,-0.130891,-0.0288578
19.16,-0.131574,-0.00835397
19.165,-0.128696,0.00351966
19.17,-0.123639,0.00658904
19.175,-0.115995,0.00586892
19.18,-0.105619,0.00252187
19.185,-0.0934798,0.00115798
19.19,-0.0801645,-0.00369637
19.195,-0.0657708,-0.00891125
19.2,-0.0493322,-0.00689695
19.205,-0.0310917,-0.00276418
19.21,-0.0126196,-0.00304826
19.215,0.00635866,-0.00639432
19.22,0.0258589,-0.00673816
19.225,0.045064,-0.00563701
19.23,0.0644512,-0.00669832
19.235,0.0855351,-0.00605372
19.24,0.109049,-0.00712218
19.245,0.133724,-0.0074815
19.25,0.157723,-0.000743541
19.255,0.180763,0.00296698
19.26,0.20311,-0.000152579
19.265,0.223885,-0.00136125
19.27,0.242433,0.00172485
19.275,0.258961,0.000362538
19.28,0.273165,-0.00729616
19.285,0.283362,-0.0058176
19.29,0.288641,-0.00259999
19.295,0.289086,-0.0021592
19.3,0.284926,-0.00306842
19.305,0.275432,-0.00568576
19.31,0.259108,-0.00668521
19.315,0.234749,-0.00423095
19.32,0.202913,-0.000506734
19.325,0.164597,-0.000668691
19.33,0.121719,0.00214352
19.335,0.0788224,-0.00175026
19.34,0.0408084,-0.00429924
19.345,0.00907251,-0.00474531
19.35,-0.0172091,-0.00361966
19.355,-0.0384502,-0.00409908
19.36,-0.0548785,-0.00438608
19.365,-0.0675886,-0.00474784
19.37,-0.0783595,-0.00500065
19.375,-0.0877716,-0.00377892
19.38,-0.0950327,-0.00604817
19.385,-0.100381,-0.00518702
19.39,-0.104496,-0.00499485
19.395,-0.106459,-0.00093471
19.4,-0.10556,0.000812979
19.405,-0.103607,0.00233487
19.41,-0.102806,0.00756949
19.415,-0.102912,-0.00124
19.42,-0.102504,-0.0427305
19.425,-0.101679,0.000547986
19.43,-0.101463,0.00699402
19.435,-0.101851,0.00698225
19.44,-0.101826,0.00330048
19.445,-0.101402,0.0011429
19.45,-0.101208,0.000120283
19.455,-0.10066,-0.0124173
19.46,-0.0988445,-0.00904957
19.465,-0.0967952,-5.94E-05
19.47,-0.095917,-0.00127822
19.475,-0.0956046,-0.00402136
19.48,-0.0948651,-0.00697732
19.485,-0.0940228,-0.00435659
19.49,-0.0942791,-0.00388179
19.495,-0.0950714,-0.00393925
19.5,-0.0950608,-0.0048988
19.505,-0.0948236,-0.00531127
19.51,-0.0955831,-0.00407014
19.515,-0.096668,-0.00247215
19.52,-0.0970073,0.000642183
19.525,-0.0973663,0.000997178
19.53,-0.0994319,-0.00299368
19.535,-0.102734,-0.00469
19.54,-0.105541,-0.00456479
19.545,-0.107876,-0.0060403
19.55,-0.11067,-0.00520232
19.555,-0.113551,-0.00141709
19.56,-0.115318,-0.00160601
19.565,-0.116409,-0.00289128
19.57,-0.118021,-0.00319725
19.575,-0.119939,-0.00422236
19.58,-0.120828,-0.00352109
19.585,-0.120593,-0.00426007
19.59,-0.120775,-0.00178295
19.595,-0.121918,0.000625229
19.6,-0.122695,-0.00223784
19.605,-0.122758,-0.00407581
19.61,-0.12336,-0.00323332
19.615,-0.124478,-0.00219399
19.62,-0.124944,-0.00022739
19.625,-0.124602,0.000633593
19.63,-0.124545,-0.00198887
19.635,-0.124775,-0.00421511
19.64,-0.124198,-0.0075628
19.645,-0.122642,-0.0140795
19.65,-0.120805,-0.0105773
19.655,-0.118361,-0.00253339
19.66,-0.114346,0.00114541
19.665,-0.109755,0.00235563
19.67,-0.106683,-0.000691022
19.675,-0.105204,-0.00121097
19.68,-0.103143,0.00135173
19.685,-0.0994012,-0.00552589
19.69,-0.0944241,-0.0102506
19.695,-0.0887208,-0.00841517
19.7,-0.0816745,-0.00182776
19.705,-0.0739904,-0.000880199
19.71,-0.0677038,-0.00109735
19.715,-0.0627455,-0.00282583
19.72,-0.0577711,0.00049896
19.725,-0.0527188,0.000971849
19.73,-0.0485764,-0.00736153
19.735,-0.0457175,-0.0101549
19.74,-0.0433081,-0.00422005
19.745,-0.0410212,-0.000640931
19.75,-0.039127,0.000612406
19.755,-0.0375583,0.0011949
19.76,-0.0360144,-0.00116478
19.765,-0.0330031,-0.00378659
19.77,-0.0255743,-0.00548388
19.775,-0.0117597,-0.00897548
19.78,0.00645224,-0.00546208
19.785,0.0243253,-0.0017105
19.79,0.0394313,-0.00216361
19.795,0.0544888,-0.00211475
19.8,0.0738968,-0.00292756
19.805,0.0998195,-0.0072148
19.81,0.131487,-0.00801374
19.815,0.165422,-0.0055221
19.82,0.195137,-0.000906243
19.825,0.214798,0.00226515
19.83,0.222771,0.000950251
19.835,0.22049,-0.00270516
19.84,0.208258,-0.00136903
19.845,0.183785,-0.00418307
19.85,0.147008,-0.00466733
19.855,0.103509,-0.00447531
19.86,0.0615378,-0.00296362
19.865,0.0262314,-0.000309155
19.87,-0.00203978,-0.00114776
19.875,-0.0239572,-0.00244906
19.88,-0.0394909,-0.00536398
19.885,-0.0501381,-0.00587072
19.89,-0.0586039,-0.00343554
19.895,-0.0663949,-0.00397814
19.9,-0.0733629,-0.00289338
19.905,-0.0792936,-0.00519279
19.91,-0.0842531,-0.00469307
19.915,-0.0877406,-0.00764334
19.92,-0.0895145,-0.00275397
19.925,-0.0907557,0.00137614
19.93,-0.0923059,-0.00120962
19.935,-0.0932021,-0.000325504
19.94,-0.0911707,-0.00155694
19.945,-0.0874382,-0.00698636
19.95,-0.0882522,-0.00649497
19.955,-0.0979719,-0.00599468
19.96,-0.102633,-0.0018084
19.965,-0.0653692,-0.00462095
19.97,0.0609255,-0.00642889
19.975,0.31623,-0.00416799
19.98,0.681165,-0.00574921
19.985,1.05423,-0.00242766
19.99,1.31616,0.00886704
19.995,1.39927,0.012414
20,1.30542,0.000805648
20.005,1.09239,-0.00576545
20.01,0.838091,-0.000942932
20.015,0.606256,-0.0237307
20.02,0.429159,-0.026755
20.025,0.309068,-0.00435193
20.03,0.232469,0.00135943
20.035,0.18456,0.00575703
20.04,0.154871,0.0149652
20.045,0.135482,0.0042742
20.05,0.120522,-0.00529009
20.055,0.108662,-0.0101908
20.06,0.101503,-0.0124857
20.065,0.0991997,0.00366083
20.07,0.100451,0.0021998
20.075,0.10387,-0.00526613
20.08,0.109521,-0.0060714
20.085,0.117671,0.00404386
20.09,0.127347,-0.000485703
20.095,0.138115,-0.00352236
20.1,0.150259,-0.00732593
20.105,0.163202,-0.00890269
20.11,0.175972,-0.00715568
20.115,0.189307,-0.00515164
20.12,0.204242,-0.00313335
20.125,0.219967,-0.00745091
20.13,0.234956,-0.00517398
20.135,0.249281,-0.00425742
20.14,0.264452,-0.00210341
20.145,0.280574,-0.00154179
20.15,0.297151,-0.00075816
20.155,0.314338,0.000847947
20.16,0.332518,0.000178408
20.165,0.351093,-0.00290649
20.17,0.368114,-0.00425902
20.175,0.382883,-0.00674864
20.18,0.396153,-0.00305356
20.185,0.407273,-0.00336458
20.19,0.415025,-0.00530209
20.195,0.419063,-0.00153168
20.2,0.419456,-0.00528391
20.205,0.41474,-0.00357918
20.21,0.401749,-0.000946508
20.215,0.379008,-0.00310409
20.22,0.348063,-0.0025629
20.225,0.310736,-0.00328161
20.23,0.26848,-0.00365729
20.235,0.225557,0.000475664
20.24,0.186924,-0.00211685
20.245,0.15396,-0.00144911
20.25,0.125783,0.00030311
20.255,0.10229,-0.000885329
20.26,0.0835381,-0.00299192
20.265,0.0681722,-0.00405454
20.27,0.0547843,-0.00836148
20.275,0.0440285,-0.00760555
20.28,0.0363962,-0.00901762
20.285,0.0299922,-0.0100086
20.29,0.0227953,-0.00415715
20.295,0.0149394,-0.00325571
20.3,0.00797573,0.00453105
20.305,0.00190566,-0.001313
20.31,-0.00456834,-0.00313085
20.315,-0.0113498,0.000265747
20.32,-0.0170759,0.00661921
20.325,-0.0217262,-0.0216092
20.33,-0.0262872,-0.0217009
20.335,-0.0303629,0.0125817
20.34,-0.0330502,0.000965009
20.345,-0.0351914,0.0092096
20.35,-0.0382693,0.00596879
20.355,-0.041612,-0.00102202
20.36,-0.0441906,-0.0094693
20.365,-0.0465408,-0.016162
20.37,-0.0492971,-0.00416249
20.375,-0.0516879,0.000376994
20.38,-0.0531047,-0.000391216
20.385,-0.0540939,-0.00195817
20.39,-0.0546576,-0.0073495
20.395,-0.0534982,-0.00748994
20.4,-0.0499748,-0.0036107
20.405,-0.0460969,-0.0027815
20.41,-0.0436047,-0.00277672
20.415,-0.0418423,-0.00138024
20.42,-0.0397912,-0.00123294
20.425,-0.037733,0.00234393
20.43,-0.0370229,-0.0016403
20.435,-0.0375407,-0.0044845
20.44,-0.0379687,-0.00778222
20.445,-0.0383524,-0.00804565
20.45,-0.0400424,-0.00718255
20.455,-0.0435714,-0.00312399
20.46,-0.0483018,-0.00238906
20.465,-0.0540712,-0.00463456
20.47,-0.0612075,-0.00241009
20.475,-0.0688636,-0.00382007
20.48,-0.0755995,0.00219212
20.485,-0.0816028,0.000361569
20.49,-0.0881599,-0.00144683
20.495,-0.0957046,0.000214374
20.5,-0.103592,-0.00452358
20.505,-0.111735,-0.00650878
20.51,-0.120397,-0.00379033
20.515,-0.128081,-0.0040101
20.52,-0.133114,-0.00618465
20.525,-0.136581,-0.00274544
20.53,-0.140396,-0.00216718
20.535,-0.144706,-0.00244805
20.54,-0.148097,0.00105025
20.545,-0.150509,-0.00148431
20.55,-0.153275,-0.00475113
20.555,-0.156407,-0.00482502
20.56,-0.159329,-0.00590724
20.565,-0.162472,-0.00604222
20.57,-0.166099,-0.00484975
20.575,-0.168913,-0.00166933
20.58,-0.169864,0.000219302
20.585,-0.170101,-0.00475632
20.59,-0.171606,-0.00787795
20.595,-0.174691,0.00124435
20.6,-0.177478,0.000656354
20.605,-0.179185,-0.0171248
20.61,-0.18059,0.0117875
20.615,-0.181633,0.00193966
20.62,-0.181629,-0.00602804
20.625,-0.180811,-0.00751216
20.63,-0.180543,-0.00826706
20.635,-0.181378,-0.00743475
20.64,-0.183086,-0.00389865
20.645,-0.186151,0.00213953
20.65,-0.191,-0.000386274
20.655,-0.195968,-0.00273248
20.66,-0.19909,-0.00232831
20.665,-0.201306,-0.00152305
20.67,-0.204496,-0.00447717
20.675,-0.208471,-0.00560615
20.68,-0.212084,-0.00376615
20.685,-0.214954,-0.0034456
20.69,-0.217673,-0.00319293
20.695,-0.220743,-0.00377446
20.7,-0.22317,-0.00416151
20.705,-0.224545,-0.0037584
20.71,-0.225911,-0.00269581
20.715,-0.225847,-0.00329081
20.72,-0.220503,-0.00163643
20.725,-0.209228,0.000299776
20.73,-0.196032,-0.000542006
20.735,-0.184832,-0.00109472
20.74,-0.175081,-0.00299371
20.745,-0.16353,-0.00660202
20.75,-0.147434,-0.00744719
20.755,-0.124745,-0.00584374
20.76,-0.0957825,-0.00642625
20.765,-0.0663862,-0.00391786
20.77,-0.044807,-0.00357553
20.775,-0.0339312,-0.00399162
20.78,-0.0321128,-0.00208779
20.785,-0.0391098,-0.0035265
20.79,-0.0572589,-0.00313769
20.795,-0.0877364,-0.00116945
20.8,-0.128683,-0.000248542
20.805,-0.175206,0.000655452
20.81,-0.221146,-0.00255105
20.815,-0.260682,-0.00455904
20.82,-0.290051,-0.00396176
20.825,-0.30969,-0.00196165
20.83,-0.323185,-0.00412146
20.835,-0.334114,-0.00345454
20.84,-0.343874,-0.00522598
20.845,-0.353029,-0.0042813
20.85,-0.361776,-0.00476514
20.855,-0.369418,-0.00231344
20.86,-0.374953,-0.00315852
20.865,-0.378913,-0.0015512
20.87,-0.38286,-0.00137681
20.875,-0.386638,-0.000868201
20.88,-0.388926,-0.00203909
20.885,-0.38938,-0.00344073
20.89,-0.388568,-0.00441561
20.895,-0.388226,-0.00714931
20.9,-0.393669,-0.00467879
20.905,-0.408086,-0.00310514
20.91,-0.413475,-0.00550375
20.915,-0.368221,-0.00520176
20.92,-0.221968,-0.00438773
20.925,0.0556426,-0.0090301
20.93,0.421289,-0.00906894
20.935,0.765067,-0.000957847
20.94,0.981316,0.0111017
20.945,1.01966,0.0134902
20.95,0.895623,0.00559749
